[[0.38664,0.0100000,0.1852300,0.3947600,0.0100000,0.0953400,0.5150900,0.3245500,0.0100000,0.7563200,0.0100000,0.1989600,0.0100000,0.0100000,0.0100000,0.2847100,0.2702300,0.0110500,0.6682100,0.4669200,0.0100000,0.0100000,0.0947700,0.2602500,0.0100000,0.0100000,0.4871000,0.0100000,0.0100000,0.2437100,0.2084500,0.0100000,0.8282400,0.0100000,0.3556600,0.0100000,0.4825900,0.8171100,0.6073400,0.0100000,0.1060500,1.2419800,0.0100000,0.1176100,0.1175900,0.1291900,0.0100000,0.1543200,0.0530900,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0555000,0.4649300,0.0100000,0.2110300,0.1637100,0.0495600,0.0540000,0.0924300,0.3536100,0.2066300,0.1789000,0.1697500,0.2251900,0.0100000,0.0652900,0.1631400,0.4408500,0.4310200,0.0149100,0.1053500,0.0835100,0.0531200,0.0100000,0.1475000,0.0850900,0.0602700,0.0901700,0.0713000,0.0988000,0.0989400,0.0100000,0.0100000,0.1287800,0.0100000,0.1088600,0.0100000,0.1085600,0.1559500,0.1073200,0.0699700,0.0100000,0.0100000,0.0360000,0.0822700,0.0448900,0.1585500,0.1843200,0.1249900,0.0100000,0.0100000,0.1962100,0.0463400,0.1770600,0.0389000,0.1091400,0.0177300,0.0559800,0.2515600,0.0100000,0.0441300,0.0100000,0.0100000,0.0100800,0.0693900,0.0748300,0.0100000,0.0390000,0.0100000,0.0100000,0.0322700,0.1210000,0.0100000,0.2736300,0.0822800,0.2702000,0.0202000,0.1700700,0.0316500,0.0755100,0.0919800,0.1041700,0.0375700,0.0954300,0.0349800,0.0572900,0.0640700,0.0919900,0.0100000,0.0365700,0.0100000,0.0108900,0.1512100,0.3737700,0.0219500,0.0659200,0.0451500,0.0823100,0.0405700,0.0100000,0.1844800,0.0507000,0.1813900,0.4034200,0.0880000,2.3343400,0.0100000,0.2311900,0.0100000,0.0338700,0.0209900,0.0461500,0.0813200,0.0305900,0.0100000,0.0103300,0.0832200,0.0646900,0.0380700,0.0100000,0.1663800,0.1935800,0.0768400,0.0194300,0.0386100,0.0348600,0.0589100,0.0100000,0.0100000,0.1454500,0.0100000,0.1624500,0.0100000,0.0862200,0.0297000,0.1608700,0.0695000,0.0449000,0.1194400,0.0745200,0.0574700,0.0663500,0.1116600,0.0537500,0.0373000,0.0859400,0.06995],
[0.01,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0200000,0.0100000,0.0300000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0138800,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.01],   
[0.19363,0.0100000,0.0927600,0.1976900,0.0100000,0.0477500,0.2579600,0.1625300,0.0100000,0.3787700,0.0100000,0.0996300,0.0100000,0.0100000,0.0100000,0.1425800,0.1353300,0.0100000,0.3346400,0.2338300,0.0100000,0.0100000,0.0474600,0.1303300,0.0100000,0.0100000,0.2439400,0.0100000,0.0100000,0.1220500,0.1043900,0.0100000,0.4147800,0.0100000,0.1781100,0.0100000,0.2416800,0.4092100,0.3041500,0.0100000,0.0531100,0.6269800,0.0100000,0.0589000,0.0588900,0.0647000,0.0100000,0.0772800,0.0265800,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0277900,0.2328400,0.0100000,0.1056800,0.0819900,0.0248200,0.0270400,0.0462900,0.1770900,0.1034800,0.0895900,0.0850100,0.1127700,0.0100000,0.0326900,0.0817000,0.2207700,0.2158500,0.0100000,0.0527600,0.0418200,0.0266000,0.0100000,0.0738600,0.0426100,0.0301800,0.0451500,0.0357000,0.0494800,0.0495500,0.0100000,0.0100000,0.0644900,0.0100000,0.0545100,0.0100000,0.0543600,0.0781000,0.0537400,0.0350400,0.0100000,0.0100000,0.0180200,0.0412000,0.0224800,0.0794000,0.0923100,0.0625900,0.0100000,0.0100000,0.0982600,0.0232000,0.0936600,0.0194800,0.0546600,0.0100000,0.0280300,0.1259800,0.0100000,0.0221000,0.0100000,0.0100000,0.0100000,0.0347500,0.0374700,0.0100000,0.0195300,0.0100000,0.0100000,0.0161600,0.0606000,0.0100000,0.1370300,0.0412000,0.1353100,0.0101200,0.0851700,0.0158500,0.0378100,0.0460500,0.0521700,0.0188100,0.0477900,0.0175100,0.0286900,0.0320800,0.0510600,0.0100000,0.0183100,0.0100000,0.0100000,0.0757200,0.1871800,0.0109900,0.0380000,0.0226100,0.0512000,0.0203100,0.0100000,0.0923900,0.0253900,0.0958300,0.2020300,0.0440700,1.1690400,0.0100000,0.1157800,0.0100000,0.0169600,0.0105100,0.0231100,0.0407200,0.0153200,0.0100000,0.0100000,0.0416700,0.0323900,0.0190600,0.0100000,0.0833200,0.0969400,0.0384800,0.0100000,0.0193400,0.0174500,0.0295000,0.0100000,0.0100000,0.0728400,0.0100000,0.0813500,0.0100000,0.0431700,0.0148700,0.0805600,0.0348000,0.0224800,0.0598100,0.0373200,0.0287800,0.0332200,0.0559200,0.0269200,0.0186700,0.0430400,0.03503],
[0.19271,0.0100000,0.0923200,0.1967600,0.0100000,0.0475200,0.2567400,0.1617600,0.0100000,0.3769700,0.0100000,0.0991600,0.0100000,0.0100000,0.0100000,0.1419100,0.1346900,0.0100000,0.3330500,0.2327200,0.0100000,0.0100000,0.0472400,0.1297200,0.0100000,0.0100000,0.2427800,0.0100000,0.0100000,0.1214700,0.1039000,0.0100000,0.4128200,0.0100000,0.1772700,0.0100000,0.2405300,0.4072700,0.3027100,0.0100000,0.0528600,0.6240600,0.0100000,0.0586200,0.0586100,0.0643900,0.0100000,0.0769100,0.0264600,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0276600,0.2317300,0.0100000,0.1051800,0.0816000,0.0247000,0.0269200,0.0460700,0.1762500,0.1029900,0.0891700,0.0846000,0.1122400,0.0100000,0.0325400,0.0813100,0.2197300,0.2148300,0.0100000,0.0525100,0.0416200,0.0264700,0.0100000,0.0735100,0.0424100,0.0300400,0.0449400,0.0355400,0.0492400,0.0493100,0.0100000,0.0100000,0.0641800,0.0100000,0.0542600,0.0100000,0.0541100,0.0777300,0.0534900,0.0348700,0.0100000,0.0100000,0.0179400,0.0410100,0.0223700,0.0790300,0.0918700,0.0622900,0.0100000,0.0100000,0.0977900,0.0230900,0.0932600,0.0193800,0.0544000,0.0100000,0.0279000,0.1253800,0.0100000,0.0219900,0.0100000,0.0100000,0.0100000,0.0345900,0.0373000,0.0100000,0.0194400,0.0100000,0.0100000,0.0160800,0.0603100,0.0100000,0.1363900,0.0410100,0.1346700,0.0100700,0.0847700,0.0157700,0.0376300,0.0458400,0.0519200,0.0187200,0.0475600,0.0174300,0.0285500,0.0319300,0.0508600,0.0100000,0.0182200,0.0100000,0.0100000,0.0753700,0.1863000,0.0109400,0.0378700,0.0225000,0.0510500,0.0202200,0.0100000,0.0919500,0.0252700,0.0954200,0.2010700,0.0438600,1.1635100,0.0100000,0.1152300,0.0100000,0.0168800,0.0104600,0.0230000,0.0405300,0.0152500,0.0100000,0.0100000,0.0414800,0.0322400,0.0189700,0.0100000,0.0829300,0.0964800,0.0383000,0.0100000,0.0192400,0.0173700,0.0293600,0.0100000,0.0100000,0.0725000,0.0100000,0.0809700,0.0100000,0.0429700,0.0148000,0.0801800,0.0346400,0.0223800,0.0595300,0.0371400,0.0286400,0.0330700,0.0556500,0.0267900,0.0185900,0.0428300,0.03486],
[0.01261,0.0100000,0.0100000,0.0128800,0.0100000,0.0100000,0.0168000,0.0105900,0.0100000,0.0246800,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0218000,0.0152300,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0158900,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0270200,0.0100000,0.0116000,0.0100000,0.0157400,0.0266600,0.0198100,0.0100000,0.0100000,0.0502000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0151700,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0115300,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0143800,0.0140600,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0121900,0.0100000,0.0200000,0.0100000,0.0300000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0131600,0.0100000,0.0761700,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.01],
[0.07185,0.0100000,0.0344200,0.0733600,0.0100000,0.1197800,0.0957300,0.0603100,0.0100000,0.1405600,0.0100000,0.0369700,0.0100000,0.0100000,0.0100000,0.3576800,0.0502200,0.0138800,0.1241800,0.5865800,0.0100000,0.0100000,0.1190600,0.3269500,0.0100000,0.0100000,0.0905200,0.0100000,0.0100000,0.0452900,0.2618700,0.0100000,0.1539300,0.0100000,0.4468000,0.0100000,0.0896900,0.1518600,0.1128700,0.0100000,0.0197100,0.2389600,0.0100000,0.1477500,0.1477200,0.1623100,0.0100000,0.1938700,0.0667000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0566700,0.0864000,0.0100000,0.0392200,0.2056700,0.0622600,0.0678500,0.0943700,0.0657100,0.0384000,0.0332400,0.2132500,0.2829000,0.0100000,0.0666600,0.0703200,0.0819300,0.0801000,0.0187400,0.1323500,0.0852600,0.0542400,0.0100000,0.0635800,0.0366800,0.0757200,0.1132800,0.0895700,0.1241300,0.1010200,0.0100000,0.0100000,0.0555100,0.0100000,0.0469200,0.0100000,0.1363800,0.1959200,0.1348300,0.0879000,0.0100000,0.0100000,0.0367500,0.0840000,0.0458300,0.0683500,0.0794600,0.0538800,0.0100000,0.0100000,0.2464900,0.0473100,0.1805600,0.0397100,0.0470500,0.0100000,0.0571600,0.3160300,0.0100000,0.0450600,0.0100000,0.0100000,0.0102900,0.0299100,0.0322600,0.0100000,0.0398200,0.0100000,0.0124100,0.0329500,0.1235500,0.0100000,0.2793800,0.0354700,0.1164800,0.0100000,0.0733100,0.0323200,0.0771000,0.0939100,0.1063600,0.0383600,0.0974400,0.0357100,0.0246900,0.0654100,0.0937100,0.0100000,0.0157600,0.0100000,0.0100000,0.0651800,0.1611300,0.0224100,0.0671000,0.0461000,0.0836200,0.0414200,0.0100000,0.0795200,0.0218500,0.0838800,0.1739100,0.0379300,1.2169300,0.0100000,0.1623000,0.0100000,0.0345800,0.0214300,0.0471200,0.0830300,0.0312400,0.0100000,0.0100000,0.0474200,0.0368600,0.0388700,0.0100000,0.0717200,0.0834500,0.0437800,0.0110700,0.0220000,0.0355900,0.0601500,0.0100000,0.0100000,0.0627000,0.0100000,0.0700300,0.0100000,0.0491300,0.0169200,0.1642500,0.0709600,0.0193500,0.0514900,0.0321200,0.0247700,0.0286000,0.0481300,0.0306300,0.0212500,0.0489700,0.03015],
[0.30252,0.0100000,0.1449200,0.3088700,0.0100000,0.0746000,0.4030200,0.2539400,0.0100000,0.5917700,0.0100000,0.1556700,0.0100000,0.0100000,0.0100000,0.2227600,0.2114300,0.0100000,0.5228200,0.3653300,0.0100000,0.0100000,0.0741500,0.2036300,0.0100000,0.0100000,0.3811200,0.0100000,0.0100000,0.1906800,0.1631000,0.0100000,0.6480400,0.0100000,0.2782800,0.0100000,0.3775900,0.6393300,0.4752000,0.0100000,0.0829800,0.9739300,0.0100000,0.0920200,0.0920000,0.1010800,0.0100000,0.1207400,0.0415400,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0434300,0.3637700,0.0100000,0.1651100,0.1280900,0.0387700,0.0422500,0.0723200,0.2766700,0.1616800,0.1399700,0.1328100,0.1761900,0.0100000,0.0510800,0.1276400,0.3449300,0.3372400,0.0116700,0.0824300,0.0653400,0.0415600,0.0100000,0.1154000,0.0665700,0.0471600,0.0705500,0.0557900,0.0773100,0.0774100,0.0100000,0.0100000,0.1007600,0.0100000,0.0851700,0.0100000,0.0849400,0.1220200,0.0839700,0.0547400,0.0100000,0.0100000,0.0281600,0.0643700,0.0351200,0.1240600,0.1442200,0.0977900,0.0100000,0.0100000,0.1535200,0.0362500,0.1407100,0.0304300,0.0854000,0.0138700,0.0438000,0.1968200,0.0100000,0.0345300,0.0100000,0.0100000,0.0100000,0.0542900,0.0585500,0.0100000,0.0305100,0.0100000,0.0100000,0.0252500,0.0946700,0.0100000,0.2141000,0.0643800,0.2114100,0.0158100,0.1330700,0.0247600,0.0590800,0.0719600,0.0815000,0.0294000,0.0746700,0.0273700,0.0448200,0.0501300,0.0741500,0.0100000,0.0286100,0.0100000,0.0100000,0.1183100,0.2924500,0.0171800,0.0537500,0.0353300,0.0687500,0.0317400,0.0100000,0.1443400,0.0396700,0.1441000,0.3156500,0.0688500,1.8264500,0.0100000,0.1808900,0.0100000,0.0265000,0.0164200,0.0361100,0.0636200,0.0239400,0.0100000,0.0100000,0.0651100,0.0506100,0.0297900,0.0100000,0.1301800,0.1514600,0.0601200,0.0152000,0.0302100,0.0272700,0.0460900,0.0100000,0.0100000,0.1138000,0.0100000,0.1271100,0.0100000,0.0674600,0.0232300,0.1258600,0.0543800,0.0351300,0.0934500,0.0583000,0.0449700,0.0519100,0.0873600,0.0420500,0.0291800,0.0672400,0.05473],
[0.11461,0.0100000,0.0549000,0.1170100,0.0100000,0.0282600,0.1526800,0.0962000,0.0100000,0.2241900,0.0100000,0.0589700,0.0100000,0.0100000,0.0100000,0.0843900,0.0801000,0.0100000,0.1980700,0.1384000,0.0100000,0.0100000,0.0280900,0.0771400,0.0100000,0.0100000,0.1443800,0.0100000,0.0100000,0.0722400,0.0617900,0.0100000,0.2455100,0.0100000,0.1054200,0.0100000,0.1430500,0.2422100,0.1800300,0.0100000,0.0314300,0.3751900,0.0100000,0.0348600,0.0348500,0.0382900,0.0100000,0.0457400,0.0157300,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0164500,0.1378100,0.0100000,0.0625500,0.0485200,0.0146900,0.0160000,0.0274000,0.1048100,0.0612500,0.0530300,0.0503100,0.0667500,0.0100000,0.0193500,0.0483500,0.1306700,0.1277600,0.0100000,0.0312300,0.0247500,0.0157400,0.0100000,0.0437200,0.0252200,0.0178600,0.0267200,0.0211300,0.0292800,0.0293200,0.0100000,0.0100000,0.0381700,0.0100000,0.0322600,0.0100000,0.0321800,0.0462200,0.0318100,0.0207400,0.0100000,0.0100000,0.0106700,0.0243800,0.0133000,0.0470000,0.0546300,0.0370500,0.0100000,0.0100000,0.0581600,0.0137300,0.0595200,0.0115300,0.0323500,0.0100000,0.0165900,0.0745600,0.0100000,0.0130800,0.0100000,0.0100000,0.0100000,0.0205700,0.0221800,0.0100000,0.0115600,0.0100000,0.0100000,0.0100000,0.0358700,0.0100000,0.0811100,0.0243900,0.0800900,0.0100000,0.0504100,0.0100000,0.0223800,0.0272600,0.0308700,0.0111300,0.0282900,0.0103700,0.0169800,0.0189900,0.0343000,0.0100000,0.0108400,0.0100000,0.0100000,0.0448200,0.1107900,0.0100000,0.0265700,0.0133800,0.0384700,0.0120200,0.0100000,0.0546800,0.0150300,0.0608000,0.1195800,0.0260800,0.6919500,0.0100000,0.0685200,0.0100000,0.0100400,0.0100000,0.0136800,0.0241000,0.0100000,0.0100000,0.0100000,0.0246700,0.0191700,0.0112800,0.0100000,0.0493200,0.0573800,0.0227700,0.0100000,0.0114400,0.0103300,0.0174600,0.0100000,0.0100000,0.0431100,0.0100000,0.0481500,0.0100000,0.0255500,0.0100000,0.0476800,0.0206000,0.0133100,0.0354000,0.0220900,0.0170300,0.0196600,0.0330900,0.0159300,0.0110500,0.0254700,0.02073],
[0.01,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0200000,0.0100000,0.0300000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0200000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.01],      
[0.15759,0.0100000,0.0754900,0.1609000,0.0100000,0.0388600,0.2099400,0.1322800,0.0100000,0.3082700,0.0100000,0.0810900,0.0100000,0.0100000,0.0100000,0.1160400,0.1101400,0.0100000,0.2723500,0.1903100,0.0100000,0.0100000,0.0386300,0.1060700,0.0100000,0.0100000,0.1985300,0.0100000,0.0100000,0.0993300,0.0849600,0.0100000,0.3375800,0.0100000,0.1449600,0.0100000,0.1966900,0.3330400,0.2475400,0.0100000,0.0432200,0.5121400,0.0100000,0.0479300,0.0479200,0.0526600,0.0100000,0.0629000,0.0216400,0.0100000,0.0100000,0.0100000,0.0100000,0.0100000,0.0226200,0.1895000,0.0100000,0.0860100,0.0667200,0.0202000,0.0220100,0.0376700,0.1441200,0.0842200,0.0729100,0.0691800,0.0917800,0.0100000,0.0266100,0.0664900,0.1796800,0.1756800,0.0100000,0.0429400,0.0340300,0.0216500,0.0100000,0.0601100,0.0346800,0.0245600,0.0367500,0.0290600,0.0402700,0.0403200,0.0100000,0.0100000,0.0524900,0.0100000,0.0443700,0.0100000,0.0442400,0.0635600,0.0437400,0.0285200,0.0100000,0.0100000,0.0146700,0.0335300,0.0182900,0.0646200,0.0751200,0.0509400,0.0100000,0.0100000,0.0799700,0.0188800,0.0780900,0.0158500,0.0444800,0.0100000,0.0228100,0.1025300,0.0100000,0.0179800,0.0100000,0.0100000,0.0100000,0.0282800,0.0305000,0.0100000,0.0158900,0.0100000,0.0100000,0.0131500,0.0493100,0.0100000,0.1115300,0.0335300,0.1101300,0.0100000,0.0693200,0.0129000,0.0307700,0.0374800,0.0424600,0.0153100,0.0388900,0.0142500,0.0233500,0.0261100,0.0434200,0.0100000,0.0149000,0.0100000,0.0100000,0.0616300,0.1523400,0.0100000,0.0327900,0.0184000,0.0453900,0.0165300,0.0100000,0.0751900,0.0206600,0.0798500,0.1644300,0.0358600,0.9514500,0.0100000,0.0942200,0.0100000,0.0138000,0.0100000,0.0188100,0.0331400,0.0124700,0.0100000,0.0100000,0.0339200,0.0263600,0.0155100,0.0100000,0.0678100,0.0789000,0.0313100,0.0100000,0.0157400,0.0142000,0.0240100,0.0100000,0.0100000,0.0592800,0.0100000,0.0662100,0.0100000,0.0351400,0.0121000,0.0655600,0.0283200,0.0183000,0.0486800,0.0303700,0.0234200,0.0270400,0.0455100,0.0219000,0.0152000,0.0350300,0.02851],
